data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
01/11/2024;410.420;Campo Largo ;PR;2022;1.152;140.840.213,97;28.091.766,24
01/11/2024;410.420;Campo Largo ;PR;2023;1.433;195.866.244,58;35.759.899,39
01/11/2024;410.420;Campo Largo ;PR;2024;600;93.645.092,20;8.309.948,32
01/11/2024;410.425;Campo Magro ;PR;2009;1;25.000;4.232
01/11/2024;410.425;Campo Magro ;PR;2010;9;468.086,33;82.418
01/11/2024;410.425;Campo Magro ;PR;2014;3;75.000;6.654,30
01/11/2024;410.425;Campo Magro ;PR;2015;2;123.669,57;15.999,99
01/11/2024;410.425;Campo Magro ;PR;2016;1;119.929,64;0
01/11/2024;410.425;Campo Magro ;PR;2017;1;37.097,22;13.226,06
01/11/2024;410.425;Campo Magro ;PR;2023;1;60.384,73;16.806,24
01/11/2024;410.430;Campo Mourão ;PR;2009;204;7.664.758,08;1.971.647
01/11/2024;410.430;Campo Mourão ;PR;2010;185;10.353.807,98;2.858.357
01/11/2024;410.430;Campo Mourão ;PR;2011;312;18.908.977,02;2.124.436
01/11/2024;410.430;Campo Mourão ;PR;2012;242;13.375.834,03;5.266.992,26
01/11/2024;410.430;Campo Mourão ;PR;2013;231;16.674.535,40;4.962.405,57
01/11/2024;410.430;Campo Mourão ;PR;2014;449;39.900.434,37;8.757.021,64
01/11/2024;410.430;Campo Mourão ;PR;2015;338;33.199.709,51;6.939.191,44
01/11/2024;410.430;Campo Mourão ;PR;2016;423;42.751.833,46;10.259.342,31
01/11/2024;410.430;Campo Mourão ;PR;2017;496;49.644.513,80;11.205.243,10
01/11/2024;410.430;Campo Mourão ;PR;2018;438;46.218.868,05;8.743.789,78
01/11/2024;410.430;Campo Mourão ;PR;2019;412;40.969.678,47;9.133.869,33
01/11/2024;410.430;Campo Mourão ;PR;2020;431;41.671.034,75;10.426.695,38
01/11/2024;410.430;Campo Mourão ;PR;2021;302;31.081.884,14;6.007.325,33
01/11/2024;410.430;Campo Mourão ;PR;2022;301;36.768.482,48;5.049.883,14
01/11/2024;410.430;Campo Mourão ;PR;2023;355;49.769.428,19;7.401.180,04
01/11/2024;410.430;Campo Mourão ;PR;2024;551;81.832.077,13;11.316.284,17
01/11/2024;410.440;Cândido de Abreu ;PR;2009;3;83.545,40;29.586
01/11/2024;410.440;Cândido de Abreu ;PR;2010;9;192.458,10;63.868
01/11/2024;410.440;Cândido de Abreu ;PR;2011;4;185.953,68;21.249,20
01/11/2024;410.440;Cândido de Abreu ;PR;2012;3;158.221,59;59.699,32
01/11/2024;410.440;Cândido de Abreu ;PR;2013;4;224.250,77;54.732,10
01/11/2024;410.440;Cândido de Abreu ;PR;2014;2;108.558,33;43.670,98
01/11/2024;410.440;Cândido de Abreu ;PR;2015;2;107.991,93;33.731,64
01/11/2024;410.440;Cândido de Abreu ;PR;2016;1;52.000;0
01/11/2024;410.440;Cândido de Abreu ;PR;2019;2;227.228,25;15.848,86
01/11/2024;410.440;Cândido de Abreu ;PR;2020;1;75.208,98;12.744,88
01/11/2024;410.440;Cândido de Abreu ;PR;2021;1;103.844,92;9.901,28
01/11/2024;410.442;Candói ;PR;2009;15;324.441,14;62.910
01/11/2024;410.442;Candói ;PR;2010;13;549.919,69;169.198
01/11/2024;410.442;Candói ;PR;2011;25;901.032,08;66.813
01/11/2024;410.442;Candói ;PR;2012;6;340.220;106.751,28
01/11/2024;410.442;Candói ;PR;2013;7;411.104,64;139.927,79
01/11/2024;410.442;Candói ;PR;2014;6;435.444,74;118.350,95
01/11/2024;410.442;Candói ;PR;2015;5;302.665,99;108.103,61
01/11/2024;410.442;Candói ;PR;2017;2;239.381,23;0
01/11/2024;410.442;Candói ;PR;2018;1;164.416,80;0
01/11/2024;410.442;Candói ;PR;2019;1;77.141,55;6.030,79
01/11/2024;410.442;Candói ;PR;2020;1;99.803,81;23.537,99
01/11/2024;410.442;Candói ;PR;2023;2;335.904,24;0
01/11/2024;410.442;Candói ;PR;2024;10;1.785.012,29;82.783,17
01/11/2024;410.445;Cantagalo ;PR;2009;1;47.250;10.035
01/11/2024;410.445;Cantagalo ;PR;2010;6;249.621,35;65.166
01/11/2024;410.445;Cantagalo ;PR;2011;2;76.562,38;17.000
01/11/2024;410.445;Cantagalo ;PR;2012;7;432.442,67;122.043,87
01/11/2024;410.445;Cantagalo ;PR;2013;5;298.957,06;70.209,30
01/11/2024;410.445;Cantagalo ;PR;2014;13;939.151,37;212.570,59
01/11/2024;410.445;Cantagalo ;PR;2015;4;240.865,81;56.396,27
01/11/2024;410.445;Cantagalo ;PR;2016;1;63.453,02;25.999,99
01/11/2024;410.445;Cantagalo ;PR;2017;3;228.287,42;62.279,99
01/11/2024;410.445;Cantagalo ;PR;2018;1;70.835,02;28.134,99
01/11/2024;410.445;Cantagalo ;PR;2020;3;299.146,99;33.005,49
01/11/2024;410.445;Cantagalo ;PR;2021;1;91.320;28.539,95
01/11/2024;410.445;Cantagalo ;PR;2022;3;311.329,76;55.573,21
01/11/2024;410.445;Cantagalo ;PR;2023;7;1.137.700;107.199,61
01/11/2024;410.445;Cantagalo ;PR;2024;4;716.050,24;58.549,65
01/11/2024;410.450;Capanema ;PR;2009;41;1.970.264,55;480.254
01/11/2024;410.450;Capanema ;PR;2010;104;5.272.565,44;1.612.579
01/11/2024;410.450;Capanema ;PR;2011;104;5.222.631,35;671.043,40
01/11/2024;410.450;Capanema ;PR;2012;114;6.547.129,43;2.055.038,45
01/11/2024;410.450;Capanema ;PR;2013;113;4.955.087,07;2.104.563,73
01/11/2024;410.450;Capanema ;PR;2014;83;5.525.687,18;1.565.138,48
01/11/2024;410.450;Capanema ;PR;2015;76;5.800.895,61;1.341.087,61
01/11/2024;410.450;Capanema ;PR;2016;62;5.226.440,63;978.218,53
01/11/2024;410.450;Capanema ;PR;2017;48;4.245.919,08;852.143,49
01/11/2024;410.450;Capanema ;PR;2018;36;2.786.930,29;752.455,66
01/11/2024;410.450;Capanema ;PR;2019;38;3.173.789,95;781.851,43
01/11/2024;410.450;Capanema ;PR;2020;26;2.604.233,79;412.627,71
01/11/2024;410.450;Capanema ;PR;2021;11;1.090.645,23;160.454,11
01/11/2024;410.450;Capanema ;PR;2022;17;1.910.562,55;178.728,13
01/11/2024;410.450;Capanema ;PR;2023;16;3.672.408,38;123.909,41
01/11/2024;410.450;Capanema ;PR;2024;26;4.336.332,80;175.872,47
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2009;21;997.809,88;273.906
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2010;38;1.793.225,12;581.154
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2011;38;2.135.607,20;253.326
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2012;30;1.726.432,22;555.007,00
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2013;42;2.649.274,24;872.966,87
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2014;34;2.412.234,09;667.397,86
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2015;39;3.040.813,75;867.165,43
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2016;22;1.747.183,17;454.023,58
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2017;29;2.471.803,05;503.792,91
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2018;15;1.423.974,23;234.138,79
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2019;8;760.323,40;133.938,57
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2020;17;1.476.893,91;311.744,56
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2021;8;712.412,43;88.721,13
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2022;1;99.500;24.111,97
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2023;5;838.372,70;22.146,37
01/11/2024;410.460;Capitão Leônidas Marques ;PR;2024;12;2.116.244,15;3.151,97
01/11/2024;410.465;Carambeí ;PR;2009;72;3.087.826,82;921.207
01/11/2024;410.465;Carambeí ;PR;2010;78;3.947.435,22;1.040.692
01/11/2024;410.465;Carambeí ;PR;2011;73;4.047.801,09;381.062
01/11/2024;410.465;Carambeí ;PR;2012;56;3.151.653,95;946.841,39
01/11/2024;410.465;Carambeí ;PR;2013;157;8.806.552,55;3.382.547,72
01/11/2024;410.465;Carambeí ;PR;2014;120;7.355.543,17;2.448.006,35
01/11/2024;410.465;Carambeí ;PR;2015;198;14.546.187,10;4.148.009,32
01/11/2024;410.465;Carambeí ;PR;2016;132;10.112.012,03;2.552.319,59
01/11/2024;410.465;Carambeí ;PR;2017;83;6.589.126,92;1.758.154,88
01/11/2024;410.465;Carambeí ;PR;2018;48;4.290.095,45;841.286,56
01/11/2024;410.465;Carambeí ;PR;2019;42;3.566.470,39;701.731,05
01/11/2024;410.465;Carambeí ;PR;2020;45;4.267.885,23;820.152,45
01/11/2024;410.465;Carambeí ;PR;2021;73;7.524.248,39;1.118.824,67
01/11/2024;410.465;Carambeí ;PR;2022;54;6.129.634,57;562.041,94
01/11/2024;410.465;Carambeí ;PR;2023;57;7.873.797,98;640.178,88
01/11/2024;410.465;Carambeí ;PR;2024;85;13.087.456,59;1.264.791,45
01/11/2024;410.470;Carlópolis ;PR;2009;2;80.012,08;33.877
01/11/2024;410.470;Carlópolis ;PR;2010;20;1.006.681,63;317.669
01/11/2024;410.470;Carlópolis ;PR;2011;14;770.555,80;94.865
01/11/2024;410.470;Carlópolis ;PR;2012;71;2.308.523,99;1.323.963,55
01/11/2024;410.470;Carlópolis ;PR;2013;19;1.251.331,96;406.925,41
01/11/2024;410.470;Carlópolis ;PR;2014;23;1.609.790,34;455.244,28
01/11/2024;410.470;Carlópolis ;PR;2015;7;529.283,60;150.959,93
01/11/2024;410.470;Carlópolis ;PR;2016;39;2.811.512,27;743.470,64
01/11/2024;410.470;Carlópolis ;PR;2017;26;1.970.111,86;567.468,51
01/11/2024;410.470;Carlópolis ;PR;2018;22;2.096.084,27;445.367,42
01/11/2024;410.470;Carlópolis ;PR;2019;25;2.055.839,90;392.601,73
01/11/2024;410.470;Carlópolis ;PR;2020;24;2.190.472,36;411.981,92
01/11/2024;410.470;Carlópolis ;PR;2021;12;1.090.401,17;158.401,50
01/11/2024;410.470;Carlópolis ;PR;2022;4;473.379,28;34.484,25
01/11/2024;410.470;Carlópolis ;PR;2023;17;2.250.818,86;106.886,96
01/11/2024;410.470;Carlópolis ;PR;2024;19;2.699.746,70;213.759,16
01/11/2024;410.480;Cascavel ;PR;2009;553;29.052.928,78;7.736.063,49
01/11/2024;410.480;Cascavel ;PR;2010;1.397;85.172.440,79;27.615.520,50
01/11/2024;410.480;Cascavel ;PR;2011;1.918;123.245.470,88;20.053.305,42
01/11/2024;410.480;Cascavel ;PR;2012;1.739;124.624.844,31;38.897.386,04
01/11/2024;410.480;Cascavel ;PR;2013;1.653;136.701.734,62;39.100.522,67
01/11/2024;410.480;Cascavel ;PR;2014;1.335;125.674.628,77;29.986.160,02
01/11/2024;410.480;Cascavel ;PR;2015;1.163;125.780.572,83;20.443.408,87
01/11/2024;410.480;Cascavel ;PR;2016;955;109.823.083,93;14.548.925,33
01/11/2024;410.480;Cascavel ;PR;2017;1.506;166.052.996,93;39.159.666,39
01/11/2024;410.480;Cascavel ;PR;2018;1.131;131.154.298,08;25.416.366,42
01/11/2024;410.480;Cascavel ;PR;2019;1.080;125.820.534,58;20.947.275,04
01/11/2024;410.480;Cascavel ;PR;2020;1.014;123.199.423,57;18.561.796,89
01/11/2024;410.480;Cascavel ;PR;2021;932;109.261.645,14;16.964.455,10
01/11/2024;410.480;Cascavel ;PR;2022;1.275;167.074.762,44;21.698.369,76
01/11/2024;410.480;Cascavel ;PR;2023;1.395;228.474.708,20;17.960.365,03
01/11/2024;410.480;Cascavel ;PR;2024;1.162;213.034.990,29;9.643.706,99
01/11/2024;410.490;Castro ;PR;2009;140;5.816.788,85;2.036.015
01/11/2024;410.490;Castro ;PR;2010;205;10.242.127,80;3.334.334
01/11/2024;410.490;Castro ;PR;2011;362;20.420.861,62;3.134.496,60
01/11/2024;410.490;Castro ;PR;2012;214;13.639.385,38;4.462.199,87
01/11/2024;410.490;Castro ;PR;2013;212;14.470.896,53;4.253.712,26
01/11/2024;410.490;Castro ;PR;2014;159;13.478.668,15;2.688.067,48
01/11/2024;410.490;Castro ;PR;2015;238;21.232.789,53;4.236.194,37
01/11/2024;410.490;Castro ;PR;2016;141;13.300.979,84;1.872.254,93
01/11/2024;410.490;Castro ;PR;2017;257;23.074.467,85;5.383.119,58
01/11/2024;410.490;Castro ;PR;2018;167;16.501.138,29;3.326.368,23
01/11/2024;410.490;Castro ;PR;2019;274;26.984.402,46;5.940.519,74
01/11/2024;410.490;Castro ;PR;2020;265;25.936.560,28;6.077.004,77
01/11/2024;410.490;Castro ;PR;2021;275;27.657.246,23;5.556.587,10
01/11/2024;410.490;Castro ;PR;2022;197;23.226.804,09;3.102.947,00
01/11/2024;410.490;Castro ;PR;2023;167;23.466.664,28;1.844.150,05
01/11/2024;410.490;Castro ;PR;2024;126;20.981.919,81;1.477.462,79
01/11/2024;410.500;Catanduvas ;PR;2009;2;96.543,59;28.228
01/11/2024;410.500;Catanduvas ;PR;2010;9;383.016,99;155.258
01/11/2024;410.500;Catanduvas ;PR;2011;5;219.290,86;34.972
01/11/2024;410.500;Catanduvas ;PR;2012;2;79.515,89;39.942,54
01/11/2024;410.500;Catanduvas ;PR;2014;1;55.000;7.333,83
01/11/2024;410.500;Catanduvas ;PR;2015;1;51.000;0
01/11/2024;410.500;Catanduvas ;PR;2016;1;253.375,34;0
01/11/2024;410.500;Catanduvas ;PR;2019;4;381.886,52;46.799,17
01/11/2024;410.500;Catanduvas ;PR;2023;1;120.000;0
01/11/2024;410.500;Catanduvas ;PR;2024;5;1.040.278;24.689,53
01/11/2024;410.510;Centenário do Sul ;PR;2009;17;692.088,07;218.316
01/11/2024;410.510;Centenário do Sul ;PR;2010;38;1.903.303,22;660.416
01/11/2024;410.510;Centenário do Sul ;PR;2011;42;2.146.989,19;284.825,40
01/11/2024;410.510;Centenário do Sul ;PR;2012;26;1.483.382,31;511.215,10
01/11/2024;410.510;Centenário do Sul ;PR;2013;29;1.884.603,01;637.218,46
01/11/2024;410.510;Centenário do Sul ;PR;2014;143;7.822.580,14;4.074.699,96
01/11/2024;410.510;Centenário do Sul ;PR;2015;44;3.692.270,52;1.155.504,36
01/11/2024;410.510;Centenário do Sul ;PR;2016;260;17.943.901,51;9.110.813,90
01/11/2024;410.510;Centenário do Sul ;PR;2017;31;2.500.126,10;877.173,35
01/11/2024;410.510;Centenário do Sul ;PR;2018;31;2.646.863,73;746.654,68
01/11/2024;410.510;Centenário do Sul ;PR;2019;68;5.850.010,56;1.743.839,99
01/11/2024;410.510;Centenário do Sul ;PR;2020;51;4.286.179,73;1.332.904,29
01/11/2024;410.510;Centenário do Sul ;PR;2021;28;2.537.490,75;697.321,20
01/11/2024;410.510;Centenário do Sul ;PR;2022;55;5.544.541,75;1.181.275,97
01/11/2024;410.510;Centenário do Sul ;PR;2023;56;6.593.159,56;1.109.862,77
01/11/2024;410.510;Centenário do Sul ;PR;2024;48;6.490.772,94;1.080.737,07
01/11/2024;410.520;Cerro Azul ;PR;2012;13;904.315,75;268.233,24
01/11/2024;410.520;Cerro Azul ;PR;2013;4;270.742,58;106.233,60
01/11/2024;410.520;Cerro Azul ;PR;2014;2;127.405,10;6.009,19
01/11/2024;410.520;Cerro Azul ;PR;2020;1;96.000;18.999,99
01/11/2024;410.530;Céu Azul ;PR;2009;14;475.771,48;126.083
01/11/2024;410.530;Céu Azul ;PR;2010;27;1.430.315,51;343.570
01/11/2024;410.530;Céu Azul ;PR;2011;18;1.000.563,69;82.648
01/11/2024;410.530;Céu Azul ;PR;2012;40;2.406.631,05;710.154,05
01/11/2024;410.530;Céu Azul ;PR;2013;73;3.275.179,52;1.277.003,15
01/11/2024;410.530;Céu Azul ;PR;2014;20;1.408.032,40;364.401,14
01/11/2024;410.530;Céu Azul ;PR;2015;47;4.163.455,00;892.027,64
01/11/2024;410.530;Céu Azul ;PR;2016;34;3.137.778,14;754.345,65
01/11/2024;410.530;Céu Azul ;PR;2017;27;2.570.023,66;435.311,75
01/11/2024;410.530;Céu Azul ;PR;2018;17;1.734.613,50;191.284,51
01/11/2024;410.530;Céu Azul ;PR;2019;36;3.621.466,81;532.798,67
01/11/2024;410.530;Céu Azul ;PR;2020;18;1.829.401,82;303.994,02
01/11/2024;410.530;Céu Azul ;PR;2021;14;1.478.990,98;205.214,02
01/11/2024;410.530;Céu Azul ;PR;2022;9;921.793,02;60.974,69
01/11/2024;410.530;Céu Azul ;PR;2023;12;1.980.996,23;14.880,94
01/11/2024;410.530;Céu Azul ;PR;2024;16;2.690.601;45.868,35
01/11/2024;410.540;Chopinzinho ;PR;2009;88;3.342.661,48;1.084.226
01/11/2024;410.540;Chopinzinho ;PR;2010;117;5.554.131,89;1.926.501
01/11/2024;410.540;Chopinzinho ;PR;2011;137;6.061.667,07;965.688,20
01/11/2024;410.540;Chopinzinho ;PR;2012;126;5.915.445,75;2.119.773,09
01/11/2024;410.540;Chopinzinho ;PR;2013;140;8.062.576,20;3.025.759,36
01/11/2024;410.540;Chopinzinho ;PR;2014;144;9.437.353,63;3.138.531,25
01/11/2024;410.540;Chopinzinho ;PR;2015;77;6.056.903,61;1.480.226,43
01/11/2024;410.540;Chopinzinho ;PR;2016;84;6.335.029,80;1.530.152,57
01/11/2024;410.540;Chopinzinho ;PR;2017;84;6.468.141,38;1.818.133,45
01/11/2024;410.540;Chopinzinho ;PR;2018;35;2.620.707,95;749.495,68
01/11/2024;410.540;Chopinzinho ;PR;2019;50;4.362.869,55;1.022.571,59
01/11/2024;410.540;Chopinzinho ;PR;2020;54;5.396.020,05;846.496,72
01/11/2024;410.540;Chopinzinho ;PR;2021;37;3.639.436,29;284.840,37
01/11/2024;410.540;Chopinzinho ;PR;2022;18;2.434.299,19;40.385,18
01/11/2024;410.540;Chopinzinho ;PR;2023;45;7.532.654,59;138.214,23
01/11/2024;410.540;Chopinzinho ;PR;2024;48;8.036.309,72;254.573,28
01/11/2024;410.550;Cianorte ;PR;2009;141;8.109.953,66;1.982.317
01/11/2024;410.550;Cianorte ;PR;2010;188;10.929.720,47;3.055.754
01/11/2024;410.550;Cianorte ;PR;2011;161;10.724.966,36;884.857,80
01/11/2024;410.550;Cianorte ;PR;2012;171;13.425.255,68;2.913.497,35
01/11/2024;410.550;Cianorte ;PR;2013;257;21.727.078,51;4.837.437,20
01/11/2024;410.550;Cianorte ;PR;2014;238;20.241.638,46;4.313.978,20
01/11/2024;410.550;Cianorte ;PR;2015;177;15.190.310,40;2.448.070,73
01/11/2024;410.550;Cianorte ;PR;2016;207;20.399.222,49;2.617.801,89
01/11/2024;410.550;Cianorte ;PR;2017;279;29.872.857,71;4.708.659,75
01/11/2024;410.550;Cianorte ;PR;2018;278;29.584.104,88;5.078.852,16
01/11/2024;410.550;Cianorte ;PR;2019;656;59.531.326,49;15.835.688,99
01/11/2024;410.550;Cianorte ;PR;2020;369;37.679.867,70;8.091.053,69
01/11/2024;410.550;Cianorte ;PR;2021;225;23.756.287,20;4.279.708,88
01/11/2024;410.550;Cianorte ;PR;2022;329;40.563.070,03;6.298.797,34
01/11/2024;410.550;Cianorte ;PR;2023;707;101.643.992,50;16.233.388,09
01/11/2024;410.550;Cianorte ;PR;2024;376;66.517.456,72;6.616.799,86
01/11/2024;410.560;Cidade Gaúcha ;PR;2009;18;838.164,86;178.976
01/11/2024;410.560;Cidade Gaúcha ;PR;2010;58;2.946.072,26;866.206
01/11/2024;410.560;Cidade Gaúcha ;PR;2011;52;2.598.424,04;331.512
01/11/2024;410.560;Cidade Gaúcha ;PR;2012;34;1.884.770,62;676.166,64
01/11/2024;410.560;Cidade Gaúcha ;PR;2013;145;7.412.580,27;3.706.046,11
01/11/2024;410.560;Cidade Gaúcha ;PR;2014;76;6.186.212,44;1.865.114,45
01/11/2024;410.560;Cidade Gaúcha ;PR;2015;284;17.974.996,59;8.091.235,16
01/11/2024;410.560;Cidade Gaúcha ;PR;2016;86;7.756.912,01;2.643.953,88
01/11/2024;410.560;Cidade Gaúcha ;PR;2017;38;3.414.092,97;1.108.084,45
01/11/2024;410.560;Cidade Gaúcha ;PR;2018;97;7.783.135,07;2.494.114,33
01/11/2024;410.560;Cidade Gaúcha ;PR;2019;44;3.565.834,68;1.189.858,56
01/11/2024;410.560;Cidade Gaúcha ;PR;2020;19;1.662.069,65;389.290,82
01/11/2024;410.560;Cidade Gaúcha ;PR;2021;21;1.884.961,62;497.137,84
01/11/2024;410.560;Cidade Gaúcha ;PR;2022;19;1.911.762,20;420.290,76
01/11/2024;410.560;Cidade Gaúcha ;PR;2023;29;3.288.005,42;741.928,19
01/11/2024;410.560;Cidade Gaúcha ;PR;2024;23;2.865.995,87;597.933,38
01/11/2024;410.570;Clevelândia ;PR;2009;4;159.796,61;33.733
01/11/2024;410.570;Clevelândia ;PR;2010;3;90.618;31.163
01/11/2024;410.570;Clevelândia ;PR;2011;15;802.719,50;91.014
01/11/2024;410.570;Clevelândia ;PR;2012;11;668.725,17;210.175,68
01/11/2024;410.570;Clevelândia ;PR;2013;32;1.654.896,75;658.351,57
01/11/2024;410.570;Clevelândia ;PR;2014;65;2.371.826,44;1.066.318,50
01/11/2024;410.570;Clevelândia ;PR;2015;20;1.476.074,58;191.190,69
01/11/2024;410.570;Clevelândia ;PR;2016;16;891.177,45;101.437,65
01/11/2024;410.570;Clevelândia ;PR;2017;102;6.272.830,55;2.135.404,42
01/11/2024;410.570;Clevelândia ;PR;2018;6;460.589,27;20.454,98
01/11/2024;410.570;Clevelândia ;PR;2019;5;358.640;92.258,93
01/11/2024;410.570;Clevelândia ;PR;2020;2;172.800;40.876,98
01/11/2024;410.570;Clevelândia ;PR;2021;1;110.199,76;20.716,17
01/11/2024;410.570;Clevelândia ;PR;2022;5;499.889,03;56.970,47
01/11/2024;410.570;Clevelândia ;PR;2023;8;942.654,46;51.126,99
01/11/2024;410.570;Clevelândia ;PR;2024;15;2.798.213,22;52.239,33
01/11/2024;410.580;Colombo ;PR;2009;708;41.132.795,09;11.375.752,01
01/11/2024;410.580;Colombo ;PR;2010;767;54.106.870,58;11.808.467
01/11/2024;410.580;Colombo ;PR;2011;1.052;85.104.827,09;5.353.693
01/11/2024;410.580;Colombo ;PR;2012;1.007;88.963.367,50;16.416.478,89
01/11/2024;410.580;Colombo ;PR;2013;1.423;131.341.798,52;27.513.748,00
01/11/2024;410.580;Colombo ;PR;2014;1.147;112.128.051,36;21.031.071,05
01/11/2024;410.580;Colombo ;PR;2015;894;96.582.279,75;13.026.592,14
01/11/2024;410.580;Colombo ;PR;2016;803;92.054.231,92;11.151.791,43
01/11/2024;410.580;Colombo ;PR;2017;1.109;130.683.096,06;21.394.444,74
01/11/2024;410.580;Colombo ;PR;2018;834;100.681.083,51;14.886.198,21
01/11/2024;410.580;Colombo ;PR;2019;959;113.039.861,30;18.123.925,01
01/11/2024;410.580;Colombo ;PR;2020;852;101.291.163,12;16.942.185,90
01/11/2024;410.580;Colombo ;PR;2021;470;57.142.292,96;6.476.499,44
01/11/2024;410.580;Colombo ;PR;2022;470;61.746.581,21;4.386.417,03
01/11/2024;410.580;Colombo ;PR;2023;679;104.408.942,51;5.920.962,06
01/11/2024;410.580;Colombo ;PR;2024;581;101.439.423,09;3.210.528,13
01/11/2024;410.590;Colorado ;PR;2009;85;4.113.691,49;1.091.351,38
01/11/2024;410.590;Colorado ;PR;2010;125;7.102.960,67;2.025.719
01/11/2024;410.590;Colorado ;PR;2011;112;7.056.522,30;712.864,40
01/11/2024;410.590;Colorado ;PR;2012;209;8.043.692,68;3.973.995,58
01/11/2024;410.590;Colorado ;PR;2013;72;4.738.551,66;1.447.053,22
01/11/2024;410.590;Colorado ;PR;2014;98;6.794.917,46;1.770.025,76
01/11/2024;410.590;Colorado ;PR;2015;343;14.048.296,22;7.133.660,99
01/11/2024;410.590;Colorado ;PR;2016;53;4.217.607,04;671.879,40
01/11/2024;410.590;Colorado ;PR;2017;48;3.985.508,86;851.883,57
01/11/2024;410.590;Colorado ;PR;2018;38;3.111.628,49;648.189,22
01/11/2024;410.590;Colorado ;PR;2019;47;4.565.196,82;629.781,49
01/11/2024;410.590;Colorado ;PR;2020;44;4.533.250,90;773.277,71
01/11/2024;410.590;Colorado ;PR;2021;29;2.935.844,95;205.712,70
01/11/2024;410.590;Colorado ;PR;2022;27;2.996.040,68;201.662,78
01/11/2024;410.590;Colorado ;PR;2023;30;4.221.619,73;139.363,08
01/11/2024;410.590;Colorado ;PR;2024;39;6.946.988,52;196.397,92
01/11/2024;410.600;Congonhinhas ;PR;2009;14;601.096,27;161.733
01/11/2024;410.600;Congonhinhas ;PR;2010;17;716.884,71;243.028
01/11/2024;410.600;Congonhinhas ;PR;2011;28;1.440.938,83;183.122,20
01/11/2024;410.600;Congonhinhas ;PR;2012;24;1.496.427,16;450.927,19
01/11/2024;410.600;Congonhinhas ;PR;2013;20;1.245.453,30;421.905,03
01/11/2024;410.600;Congonhinhas ;PR;2014;12;686.680,11;247.868,71
01/11/2024;410.600;Congonhinhas ;PR;2015;5;342.435,72;112.304,71
01/11/2024;410.600;Congonhinhas ;PR;2016;2;132.285,31;50.403,98
01/11/2024;410.600;Congonhinhas ;PR;2017;2;101.553,12;36.566,85
01/11/2024;410.600;Congonhinhas ;PR;2018;3;218.381,14;52.581,58
01/11/2024;410.600;Congonhinhas ;PR;2019;6;534.225,43;72.655,43
01/11/2024;410.600;Congonhinhas ;PR;2020;9;814.703,20;144.795,91
01/11/2024;410.600;Congonhinhas ;PR;2021;4;373.756,39;43.987,79
01/11/2024;410.600;Congonhinhas ;PR;2022;1;90.000;732
01/11/2024;410.600;Congonhinhas ;PR;2023;1;114.094,50;321
01/11/2024;410.600;Congonhinhas ;PR;2024;1;118.528,11;37.601,36
01/11/2024;410.610;Conselheiro Mairinck ;PR;2009;3;59.000;7.419
01/11/2024;410.610;Conselheiro Mairinck ;PR;2010;1;25.000;2.841
01/11/2024;410.610;Conselheiro Mairinck ;PR;2011;1;40.000;0
01/11/2024;410.610;Conselheiro Mairinck ;PR;2012;2;124.716,55;13.233,04
01/11/2024;410.610;Conselheiro Mairinck ;PR;2013;36;846.547,62;710.196,05
01/11/2024;410.610;Conselheiro Mairinck ;PR;2024;3;376.800,01;36.181,09
01/11/2024;410.620;Contenda ;PR;2009;33;1.290.099,71;647.097
01/11/2024;410.620;Contenda ;PR;2010;70;3.669.620,10;1.432.113
01/11/2024;410.620;Contenda ;PR;2011;118;6.528.441,66;1.473.382
01/11/2024;410.620;Contenda ;PR;2012;73;5.168.088,58;1.689.408,52
01/11/2024;410.620;Contenda ;PR;2013;112;9.146.709,04;2.754.198,35
01/11/2024;410.620;Contenda ;PR;2014;161;12.642.159,36;4.098.666,69
01/11/2024;410.620;Contenda ;PR;2015;98;9.671.860,89;2.079.597,30
01/11/2024;410.620;Contenda ;PR;2016;75;7.704.271,45;1.412.071,09
01/11/2024;410.620;Contenda ;PR;2017;83;8.707.422,91;2.024.244,37
01/11/2024;410.620;Contenda ;PR;2018;61;6.587.624,82;1.238.171,66
